Frequency(Hz),Return Loss(dB),Phase(deg),Rs,SWR,Xs,|Z|,Theta
9827102,-0.06,13.90,11.5,296.19,409.8,410.0,88.4
9827105,-0.06,13.90,11.5,296.19,409.8,410.0,88.4
9827108,-0.06,14.08,11.2,296.19,404.7,404.8,88.4
9827111,-0.06,14.08,11.2,296.19,404.7,404.8,88.4
9827114,-0.06,14.08,11.2,296.19,404.7,404.8,88.4
9827117,-0.06,14.08,11.2,296.19,404.7,404.8,88.4
9827120,-0.06,14.08,11.2,296.19,404.7,404.8,88.4
9827123,-0.06,14.08,11.2,296.19,404.7,404.8,88.4
9827126,-0.06,14.25,11.0,296.19,399.6,399.8,88.4
9827129,-0.06,14.25,11.0,296.19,399.6,399.8,88.4
9827132,-0.06,14.25,11.0,296.19,399.6,399.8,88.4
9827135,-0.06,14.25,11.0,296.19,399.6,399.8,88.4
9827138,-0.06,14.43,10.7,296.19,394.7,394.9,88.4
9827141,-0.06,14.43,10.7,296.19,394.7,394.9,88.4
9827144,-0.06,14.43,10.7,296.19,394.7,394.9,88.4
9827147,-0.06,14.43,10.7,296.19,394.7,394.9,88.4
9827150,-0.06,14.60,10.4,296.19,389.9,390.1,88.5
9827153,-0.06,14.60,10.4,296.19,389.9,390.1,88.5
9827156,-0.06,14.60,10.4,296.19,389.9,390.1,88.5
9827159,-0.06,14.60,10.4,296.19,389.9,390.1,88.5
9827162,-0.06,14.78,10.2,296.19,385.2,385.4,88.5
9827165,-0.06,14.78,10.2,296.19,385.2,385.4,88.5
9827168,-0.06,14.78,10.2,296.19,385.2,385.4,88.5
9827171,-0.06,14.78,10.2,296.19,385.2,385.4,88.5
9827174,-0.06,14.78,10.2,296.19,385.2,385.4,88.5
9827177,-0.06,14.96,10.0,296.19,380.7,380.8,88.5
9827180,-0.06,14.96,10.0,296.19,380.7,380.8,88.5
9827183,-0.06,14.96,10.0,296.19,380.7,380.8,88.5
9827186,-0.06,14.96,10.0,296.19,380.7,380.8,88.5
9827189,-0.06,15.13,9.7,296.19,376.2,376.3,88.5
9827192,-0.06,15.13,9.7,296.19,376.2,376.3,88.5
9827195,-0.06,15.13,9.7,296.19,376.2,376.3,88.5
9827198,-0.06,15.31,9.5,296.19,371.8,371.9,88.5
9827201,-0.06,15.31,9.5,296.19,371.8,371.9,88.5
9827204,-0.06,15.31,9.5,296.19,371.8,371.9,88.5
9827207,-0.06,15.31,9.5,296.19,371.8,371.9,88.5
9827210,-0.06,15.48,9.3,296.19,367.5,367.7,88.6
9827213,-0.06,15.48,9.3,296.19,367.5,367.7,88.6
9827216,-0.06,15.48,9.3,296.19,367.5,367.7,88.6
9827219,-0.06,15.66,9.1,296.19,363.4,363.5,88.6
9827222,-0.06,15.66,9.1,296.19,363.4,363.5,88.6
9827225,-0.06,15.66,9.1,296.19,363.4,363.5,88.6
9827228,-0.06,15.66,9.1,296.19,363.4,363.5,88.6
9827231,-0.06,15.84,8.9,296.19,359.3,359.4,88.6
9827234,-0.06,15.84,8.9,296.19,359.3,359.4,88.6
9827237,-0.06,15.84,8.9,296.19,359.3,359.4,88.6
9827240,-0.06,16.01,8.7,296.19,355.3,355.4,88.6
9827243,-0.06,16.01,8.7,296.19,355.3,355.4,88.6
9827246,-0.06,16.01,8.7,296.19,355.3,355.4,88.6
9827249,-0.06,16.01,8.7,296.19,355.3,355.4,88.6
9827252,-0.06,16.19,8.5,296.19,351.4,351.5,88.6
9827255,-0.06,16.19,8.5,296.19,351.4,351.5,88.6
9827258,-0.06,16.19,8.5,296.19,351.4,351.5,88.6
9827261,-0.06,16.36,8.3,296.19,347.6,347.7,88.6
9827264,-0.06,16.36,8.3,296.19,347.6,347.7,88.6
9827267,-0.06,16.36,8.3,296.19,347.6,347.7,88.6
9827270,-0.06,16.36,8.3,296.19,347.6,347.7,88.6
9827273,-0.06,16.54,8.2,296.19,343.8,343.9,88.6
9827276,-0.06,16.54,8.2,296.19,343.8,343.9,88.6
9827279,-0.06,16.54,8.2,296.19,343.8,343.9,88.6
9827282,-0.06,16.72,8.0,296.19,340.2,340.2,88.7
9827285,-0.06,16.72,8.0,296.19,340.2,340.2,88.7
9827288,-0.06,16.72,8.0,296.19,340.2,340.2,88.7
9827291,-0.06,16.89,7.8,296.19,336.6,336.7,88.7
9827294,-0.06,16.89,7.8,296.19,336.6,336.7,88.7
9827297,-0.06,16.89,7.8,296.19,336.6,336.7,88.7
9827300,-0.06,17.07,7.7,296.19,333.0,333.1,88.7
9827303,-0.06,17.07,7.7,296.19,333.0,333.1,88.7
9827306,-0.06,17.07,7.7,296.19,333.0,333.1,88.7
9827309,-0.06,17.24,7.5,296.19,329.6,329.7,88.7
9827312,-0.06,17.24,7.5,296.19,329.6,329.7,88.7
9827315,-0.06,17.24,7.5,296.19,329.6,329.7,88.7
9827318,-0.06,17.42,7.4,296.19,326.2,326.3,88.7
9827321,-0.06,17.42,7.4,296.19,326.2,326.3,88.7
9827324,-0.06,17.42,7.4,296.19,326.2,326.3,88.7
9827327,-0.06,17.60,7.2,296.19,322.9,323.0,88.7
9827330,-0.06,17.60,7.2,296.19,322.9,323.0,88.7
9827333,-0.06,17.60,7.2,296.19,322.9,323.0,88.7
9827336,-0.06,17.77,7.1,296.19,319.7,319.7,88.7
9827339,-0.06,17.77,7.1,296.19,319.7,319.7,88.7
9827342,-0.06,17.77,7.1,296.19,319.7,319.7,88.7
9827345,-0.06,17.95,6.9,296.19,316.5,316.6,88.7
9827348,-0.06,17.95,6.9,296.19,316.5,316.6,88.7
9827351,-0.06,18.12,6.8,296.19,313.4,313.4,88.8
9827354,-0.06,18.12,6.8,296.19,313.4,313.4,88.8
9827357,-0.06,18.12,6.8,296.19,313.4,313.4,88.8
9827360,-0.06,18.30,6.7,296.19,310.3,310.4,88.8
9827363,-0.06,18.30,6.7,296.19,310.3,310.4,88.8
9827366,-0.06,18.30,6.7,296.19,310.3,310.4,88.8
9827369,-0.06,18.48,6.5,296.19,307.3,307.4,88.8
9827372,-0.06,18.48,6.5,296.19,307.3,307.4,88.8
9827375,-0.06,18.48,6.5,296.19,307.3,307.4,88.8
9827378,-0.06,18.65,6.4,296.19,304.3,304.4,88.8
9827381,-0.06,18.65,6.4,296.19,304.3,304.4,88.8
9827384,-0.06,18.83,6.3,296.19,301.5,301.5,88.8
9827387,-0.06,18.83,6.3,296.19,301.5,301.5,88.8
9827390,-0.06,18.83,6.3,296.19,301.5,301.5,88.8
9827393,-0.06,19.00,6.2,296.19,298.6,298.7,88.8
9827396,-0.06,19.00,6.2,296.19,298.6,298.7,88.8
9827399,-0.06,19.18,6.1,296.19,295.8,295.9,88.8
9827402,-0.06,19.18,6.1,296.19,295.8,295.9,88.8
9827405,-0.06,19.18,6.1,296.19,295.8,295.9,88.8
9827408,-0.06,19.35,6.0,296.19,293.1,293.2,88.8
9827411,-0.12,19.35,11.9,148.10,292.7,293.0,87.7
9827414,-0.12,19.53,11.7,148.10,290.1,290.3,87.7
9827417,-0.06,19.53,5.9,296.19,290.4,290.5,88.8
9827420,-0.12,19.71,11.5,148.10,287.4,287.7,87.7
9827423,-0.12,19.71,11.5,148.10,287.4,287.7,87.7
9827426,-0.12,19.71,11.5,148.10,287.4,287.7,87.7
9827429,-0.12,19.88,11.3,148.10,284.8,285.1,87.7
9827432,-0.12,19.88,11.3,148.10,284.8,285.1,87.7
9827435,-0.12,20.06,11.1,148.10,282.3,282.5,87.7
9827438,-0.12,20.06,11.1,148.10,282.3,282.5,87.7
9827441,-0.12,20.06,11.1,148.10,282.3,282.5,87.7
9827444,-0.12,20.23,10.9,148.10,279.8,280.0,87.8
9827447,-0.12,20.23,10.9,148.10,279.8,280.0,87.8
9827450,-0.12,20.41,10.7,148.10,277.3,277.5,87.8
9827453,-0.12,20.41,10.7,148.10,277.3,277.5,87.8
9827456,-0.12,20.59,10.6,148.10,274.9,275.1,87.8
9827459,-0.12,20.59,10.6,148.10,274.9,275.1,87.8
9827462,-0.12,20.76,10.4,148.10,272.5,272.7,87.8
9827465,-0.12,20.76,10.4,148.10,272.5,272.7,87.8
9827468,-0.12,20.94,10.2,148.10,270.2,270.4,87.8
9827471,-0.12,20.94,10.2,148.10,270.2,270.4,87.8
9827474,-0.12,21.11,10.0,148.10,267.9,268.1,87.9
9827477,-0.12,21.11,10.0,148.10,267.9,268.1,87.9
9827480,-0.12,21.11,10.0,148.10,267.9,268.1,87.9
9827483,-0.12,21.29,9.9,148.10,265.7,265.8,87.9
9827486,-0.12,21.29,9.9,148.10,265.7,265.8,87.9
9827489,-0.12,21.47,9.7,148.10,263.4,263.6,87.9
9827492,-0.12,21.47,9.7,148.10,263.4,263.6,87.9
9827495,-0.12,21.64,9.6,148.10,261.2,261.4,87.9
9827498,-0.12,21.64,9.6,148.10,261.2,261.4,87.9
9827501,-0.12,21.82,9.4,148.10,259.1,259.3,87.9
9827504,-0.12,21.82,9.4,148.10,259.1,259.3,87.9
9827507,-0.12,21.99,9.3,148.10,257.0,257.1,87.9
9827510,-0.12,22.17,9.1,148.10,254.9,255.1,88.0
9827513,-0.12,22.17,9.1,148.10,254.9,255.1,88.0
9827516,-0.12,22.35,9.0,148.10,252.8,253.0,88.0
9827519,-0.12,22.35,9.0,148.10,252.8,253.0,88.0
9827522,-0.12,22.52,8.8,148.10,250.8,251.0,88.0
9827525,-0.12,22.52,8.8,148.10,250.8,251.0,88.0
9827528,-0.12,22.70,8.7,148.10,248.8,249.0,88.0
9827531,-0.12,22.70,8.7,148.10,248.8,249.0,88.0
9827534,-0.12,22.87,8.6,148.10,246.9,247.0,88.0
9827537,-0.12,22.87,8.6,148.10,246.9,247.0,88.0
9827540,-0.12,23.05,8.4,148.10,244.9,245.1,88.0
9827543,-0.12,23.05,8.4,148.10,244.9,245.1,88.0
9827546,-0.12,23.23,8.3,148.10,243.0,243.2,88.0
9827549,-0.12,23.40,8.2,148.10,241.2,241.3,88.1
9827552,-0.12,23.40,8.2,148.10,241.2,241.3,88.1
9827555,-0.12,23.58,8.1,148.10,239.3,239.4,88.1
9827558,-0.12,23.58,8.1,148.10,239.3,239.4,88.1
9827561,-0.12,23.75,8.0,148.10,237.5,237.6,88.1
9827564,-0.12,23.93,7.8,148.10,235.7,235.8,88.1
9827567,-0.12,23.93,7.8,148.10,235.7,235.8,88.1
9827570,-0.12,24.11,7.7,148.10,233.9,234.1,88.1
9827573,-0.12,24.28,7.6,148.10,232.2,232.3,88.1
9827576,-0.12,24.28,7.6,148.10,232.2,232.3,88.1
9827579,-0.12,24.46,7.5,148.10,230.5,230.6,88.1
9827582,-0.12,24.46,7.5,148.10,230.5,230.6,88.1
9827585,-0.18,24.63,11.1,98.73,228.5,228.8,87.2
9827588,-0.18,24.81,11.0,98.73,226.8,227.1,87.2
9827591,-0.18,24.81,11.0,98.73,226.8,227.1,87.2
9827594,-0.18,24.99,10.8,98.73,225.2,225.4,87.3
9827597,-0.18,25.16,10.7,98.73,223.6,223.8,87.3
9827600,-0.18,25.16,10.7,98.73,223.6,223.8,87.3
9827603,-0.18,25.34,10.5,98.73,222.0,222.2,87.3
9827606,-0.18,25.51,10.4,98.73,220.4,220.6,87.3
9827609,-0.18,25.51,10.4,98.73,220.4,220.6,87.3
9827612,-0.18,25.69,10.2,98.73,218.8,219.1,87.3
9827615,-0.18,25.87,10.1,98.73,217.3,217.5,87.3
9827618,-0.18,26.04,10.0,98.73,215.8,216.0,87.4
9827621,-0.18,26.04,10.0,98.73,215.8,216.0,87.4
9827624,-0.18,26.22,9.8,98.73,214.3,214.5,87.4
9827627,-0.18,26.39,9.7,98.73,212.8,213.0,87.4
9827630,-0.18,26.57,9.6,98.73,211.4,211.6,87.4
9827633,-0.18,26.57,9.6,98.73,211.4,211.6,87.4
9827636,-0.18,26.74,9.5,98.73,209.9,210.1,87.4
9827639,-0.18,26.92,9.3,98.73,208.5,208.7,87.4
9827642,-0.18,27.10,9.2,98.73,207.1,207.3,87.5
9827645,-0.18,27.10,9.2,98.73,207.1,207.3,87.5
9827648,-0.18,27.27,9.1,98.73,205.7,205.9,87.5
9827651,-0.18,27.45,9.0,98.73,204.4,204.6,87.5
9827654,-0.18,27.62,8.9,98.73,203.0,203.2,87.5
9827657,-0.18,27.80,8.8,98.73,201.7,201.9,87.5
9827660,-0.18,27.80,8.8,98.73,201.7,201.9,87.5
9827663,-0.18,27.98,8.7,98.73,200.4,200.5,87.5
9827666,-0.18,28.15,8.5,98.73,199.1,199.2,87.5
9827669,-0.18,28.33,8.4,98.73,197.8,198.0,87.6
9827672,-0.23,28.50,11.1,74.05,196.3,196.6,86.8
9827675,-0.23,28.68,11.0,74.05,195.0,195.3,86.8
9827678,-0.23,28.68,11.0,74.05,195.0,195.3,86.8
9827681,-0.23,28.86,10.8,74.05,193.8,194.1,86.8
9827684,-0.23,29.03,10.7,74.05,192.6,192.9,86.8
9827687,-0.23,29.21,10.6,74.05,191.3,191.6,86.8
9827690,-0.23,29.38,10.5,74.05,190.2,190.4,86.8
9827693,-0.23,29.56,10.3,74.05,189.0,189.3,86.9
9827696,-0.23,29.74,10.2,74.05,187.8,188.1,86.9
9827699,-0.23,29.91,10.1,74.05,186.7,186.9,86.9
9827702,-0.23,30.09,10.0,74.05,185.5,185.8,86.9
9827705,-0.23,30.09,10.0,74.05,185.5,185.8,86.9
9827708,-0.23,30.26,9.9,74.05,184.4,184.7,86.9
9827711,-0.23,30.44,9.8,74.05,183.3,183.6,86.9
9827714,-0.23,30.62,9.7,74.05,182.2,182.4,87.0
9827717,-0.23,30.79,9.6,74.05,181.1,181.4,87.0
9827720,-0.23,30.97,9.5,74.05,180.0,180.3,87.0
9827723,-0.23,31.14,9.3,74.05,179.0,179.2,87.0
9827726,-0.23,31.32,9.2,74.05,177.9,178.2,87.0
9827729,-0.23,31.50,9.1,74.05,176.9,177.1,87.0
9827732,-0.23,31.67,9.0,74.05,175.8,176.1,87.1
9827735,-0.23,32.02,8.9,74.05,173.8,174.0,87.1
9827738,-0.23,32.20,8.8,74.05,172.8,173.0,87.1
9827741,-0.23,32.38,8.7,74.05,171.8,172.1,87.1
9827744,-0.29,32.55,10.7,59.24,170.6,171.0,86.4
9827747,-0.29,32.73,10.6,59.24,169.7,170.0,86.4
9827750,-0.29,32.90,10.5,59.24,168.7,169.0,86.4
9827753,-0.29,33.08,10.4,59.24,167.8,168.1,86.5
9827756,-0.29,33.26,10.3,59.24,166.8,167.2,86.5
9827759,-0.29,33.61,10.1,59.24,165.0,165.3,86.5
9827762,-0.29,33.78,10.0,59.24,164.1,164.4,86.5
9827765,-0.29,33.96,9.9,59.24,163.2,163.5,86.5
9827768,-0.29,34.13,9.8,59.24,162.3,162.6,86.6
9827771,-0.29,34.31,9.7,59.24,161.4,161.7,86.6
9827774,-0.29,34.49,9.6,59.24,160.6,160.9,86.6
9827777,-0.29,34.84,9.4,59.24,158.9,159.1,86.6
9827780,-0.29,35.01,9.3,59.24,158.0,158.3,86.6
9827783,-0.29,35.19,9.2,59.24,157.2,157.4,86.6
9827786,-0.35,35.54,10.8,49.37,155.3,155.7,86.0
9827789,-0.35,35.72,10.7,49.37,154.5,154.9,86.0
9827792,-0.35,35.89,10.6,49.37,153.7,154.1,86.0
9827795,-0.35,36.25,10.4,49.37,152.1,152.5,86.1
9827798,-0.35,36.42,10.3,49.37,151.3,151.7,86.1
9827801,-0.35,36.60,10.2,49.37,150.6,150.9,86.1
9827804,-0.35,36.95,10.0,49.37,149.0,149.4,86.1
9827807,-0.35,37.13,10.0,49.37,148.3,148.6,86.2
9827810,-0.35,37.30,9.9,49.37,147.5,147.9,86.2
9827813,-0.35,37.65,9.7,49.37,146.1,146.4,86.2
9827816,-0.35,37.83,9.6,49.37,145.3,145.7,86.2
9827819,-0.35,38.18,9.4,49.37,143.9,144.2,86.2
9827822,-0.35,38.36,9.4,49.37,143.2,143.5,86.3
9827825,-0.35,38.71,9.2,49.37,141.8,142.1,86.3
9827828,-0.41,38.89,10.6,42.32,140.9,141.3,85.7
9827831,-0.41,39.24,10.4,42.32,139.6,140.0,85.7
9827834,-0.41,39.41,10.3,42.32,138.9,139.3,85.7
9827837,-0.41,39.77,10.2,42.32,137.6,138.0,85.8
9827840,-0.41,40.12,10.0,42.32,136.3,136.7,85.8
9827843,-0.41,40.29,9.9,42.32,135.6,136.0,85.8
9827846,-0.41,40.65,9.8,42.32,134.4,134.7,85.8
9827849,-0.41,40.82,9.7,42.32,133.8,134.1,85.9
9827852,-0.41,41.17,9.5,42.32,132.5,132.9,85.9
9827855,-0.41,41.52,9.4,42.32,131.3,131.6,85.9
9827858,-0.47,41.88,10.5,37.03,129.9,130.4,85.4
9827861,-0.47,42.05,10.4,37.03,129.3,129.8,85.4
9827864,-0.47,42.40,10.3,37.03,128.2,128.6,85.4
9827867,-0.47,42.76,10.1,37.03,127.0,127.4,85.4
9827870,-0.47,43.11,10.0,37.03,125.9,126.3,85.5
9827873,-0.47,43.46,9.8,37.03,124.8,125.2,85.5
9827876,-0.47,43.81,9.7,37.03,123.7,124.1,85.5
9827879,-0.47,44.16,9.5,37.03,122.6,123.0,85.6
9827882,-0.53,44.52,10.5,32.92,121.4,121.8,85.0
9827885,-0.53,44.87,10.4,32.92,120.3,120.8,85.1
9827888,-0.53,45.22,10.2,32.92,119.3,119.7,85.1
9827891,-0.53,45.57,10.1,32.92,118.3,118.7,85.1
9827894,-0.53,45.92,9.9,32.92,117.3,117.7,85.2
9827897,-0.53,46.28,9.8,32.92,116.3,116.7,85.2
9827900,-0.59,46.63,10.7,29.63,115.2,115.7,84.7
9827903,-0.53,46.98,9.5,32.92,114.4,114.8,85.2
9827906,-0.59,47.51,10.3,29.63,112.8,113.3,84.8
9827909,-0.59,47.86,10.2,29.63,111.9,112.4,84.8
9827912,-0.59,48.21,10.1,29.63,111.0,111.4,84.8
9827915,-0.59,48.56,9.9,29.63,110.1,110.5,84.8
9827918,-0.59,49.09,9.7,29.63,108.8,109.2,84.9
9827921,-0.59,49.44,9.6,29.63,107.9,108.3,84.9
9827924,-0.65,49.97,10.3,26.94,106.5,107.0,84.5
9827927,-0.65,50.32,10.2,26.94,105.6,106.1,84.5
9827930,-0.65,50.85,10.0,26.94,104.4,104.9,84.5
9827933,-0.65,51.20,9.9,26.94,103.6,104.1,84.6
9827936,-0.65,51.73,9.7,26.94,102.4,102.8,84.6
9827939,-0.70,52.08,10.4,24.70,101.5,102.0,84.1
9827942,-0.70,52.61,10.2,24.70,100.3,100.8,84.2
9827945,-0.70,53.14,10.1,24.70,99.2,99.7,84.2
9827948,-0.70,53.67,9.9,24.70,98.1,98.5,84.2
9827951,-0.70,54.02,9.8,24.70,97.3,97.8,84.3
9827954,-0.76,54.55,10.4,22.80,96.1,96.7,83.8
9827957,-0.76,55.07,10.2,22.80,95.0,95.6,83.9
9827960,-0.76,55.60,10.0,22.80,94.0,94.5,83.9
9827963,-0.76,56.13,9.8,22.80,93.0,93.5,84.0
9827966,-0.82,56.66,10.4,21.17,91.8,92.4,83.5
9827969,-0.82,57.18,10.2,21.17,90.8,91.4,83.6
9827972,-0.82,57.71,10.1,21.17,89.9,90.4,83.6
9827975,-0.82,58.42,9.8,21.17,88.6,89.1,83.7
9827978,-0.82,58.94,9.7,21.17,87.7,88.2,83.7
9827981,-0.88,59.47,10.2,19.76,86.6,87.2,83.3
9827984,-0.88,60.18,10.0,19.76,85.4,86.0,83.3
9827987,-0.88,60.70,9.8,19.76,84.5,85.1,83.4
9827990,-0.88,61.41,9.6,19.76,83.4,83.9,83.4
9827993,-0.94,61.94,10.1,18.53,82.4,83.0,83.0
9827996,-0.94,62.64,9.9,18.53,81.3,81.9,83.1
9827999,-0.94,63.34,9.7,18.53,80.2,80.8,83.1
9828002,-1.00,63.87,10.2,17.44,79.3,79.9,82.7
9828005,-1.00,64.57,10.0,17.44,78.2,78.9,82.7
9828008,-1.00,65.28,9.8,17.44,77.2,77.8,82.8
9828011,-1.06,65.98,10.1,16.48,76.1,76.7,82.4
9828014,-1.06,66.69,10.0,16.48,75.1,75.7,82.4
9828017,-1.06,67.39,9.8,16.48,74.1,74.7,82.5
9828020,-1.11,68.09,10.1,15.61,73.0,73.7,82.1
9828023,-1.11,68.97,9.9,15.61,71.9,72.5,82.2
9828026,-1.11,69.68,9.7,15.61,70.9,71.6,82.2
9828029,-1.17,70.56,10.0,14.83,69.7,70.4,81.8
9828032,-1.17,71.26,9.8,14.83,68.8,69.5,81.9
9828035,-1.23,72.14,10.1,14.13,67.7,68.4,81.5
9828038,-1.23,72.84,9.9,14.13,66.8,67.5,81.5
9828041,-1.29,73.72,10.2,13.49,65.7,66.5,81.2
9828044,-1.29,74.60,10.0,13.49,64.7,65.4,81.2
9828047,-1.29,75.48,9.8,13.49,63.7,64.4,81.2
9828050,-1.35,76.36,10.0,12.90,62.6,63.4,80.9
9828053,-1.35,77.42,9.8,12.90,61.4,62.2,80.9
9828056,-1.41,78.30,10.0,12.37,60.4,61.2,80.6
9828059,-1.41,79.18,9.9,12.37,59.5,60.3,80.6
9828062,-1.47,80.23,10.0,11.88,58.3,59.2,80.2
9828065,-1.47,81.29,9.8,11.88,57.3,58.1,80.3
9828068,-1.52,82.35,10.0,11.42,56.2,57.1,79.9
9828071,-1.58,83.40,10.2,11.00,55.1,56.0,79.5
9828074,-1.58,84.46,10.0,11.00,54.1,55.0,79.6
9828077,-1.64,85.51,10.1,10.61,53.0,54.0,79.2
9828080,-1.64,86.57,9.9,10.61,52.1,53.0,79.2
9828083,-1.70,87.80,10.0,10.25,50.9,51.9,78.8
9828086,-1.76,89.03,10.2,9.91,49.8,50.8,78.5
9828089,-1.76,90.09,10.0,9.91,48.9,49.9,78.5
9828092,-1.82,91.32,10.1,9.59,47.8,48.9,78.1
9828095,-1.82,92.55,9.9,9.59,46.8,47.9,78.1
9828098,-1.88,93.96,10.0,9.29,45.7,46.7,77.7
9828101,-1.94,95.19,10.1,9.01,44.6,45.8,77.3
9828104,-1.99,96.60,10.1,8.75,43.5,44.7,76.9
9828107,-1.99,97.83,10.0,8.75,42.6,43.8,76.8
9828110,-2.05,99.24,10.0,8.50,41.5,42.7,76.4
9828113,-2.11,100.65,10.1,8.27,40.5,41.7,76.0
9828116,-2.11,102.23,9.9,8.27,39.4,40.6,75.9
9828119,-2.17,103.64,10.0,8.05,38.3,39.6,75.4
9828122,-2.23,105.22,10.0,7.84,37.2,38.6,75.0
9828125,-2.29,106.63,10.1,7.64,36.3,37.6,74.5
9828128,-2.35,108.21,10.1,7.45,35.2,36.6,73.9
9828131,-2.40,109.79,10.2,7.27,34.2,35.6,73.4
9828134,-2.40,111.38,10.0,7.27,33.2,34.7,73.2
9828137,-2.46,113.14,10.0,7.10,32.1,33.6,72.6
9828140,-2.52,114.90,10.1,6.94,31.0,32.6,72.0
9828143,-2.58,116.66,10.1,6.78,29.9,31.6,71.4
9828146,-2.64,118.42,10.1,6.63,28.9,30.6,70.7
9828149,-2.70,120.18,10.2,6.49,27.9,29.7,69.9
9828152,-2.76,122.11,10.2,6.35,26.8,28.6,69.1
9828155,-2.76,123.87,10.0,6.35,25.8,27.7,68.8
9828158,-2.82,125.98,10.1,6.22,24.7,26.6,67.8
9828161,-2.87,127.92,10.1,6.10,23.6,25.7,66.9
9828164,-2.93,129.85,10.1,5.98,22.6,24.8,65.9
9828167,-2.99,131.96,10.2,5.86,21.5,23.8,64.7
9828170,-3.05,134.08,10.2,5.75,20.4,22.8,63.5
9828173,-3.11,136.19,10.2,5.65,19.4,21.9,62.2
9828176,-3.17,138.30,10.3,5.55,18.3,21.0,60.7
9828179,-3.23,140.41,10.3,5.45,17.3,20.2,59.2
9828182,-3.23,142.70,10.2,5.45,16.2,19.2,57.9
9828185,-3.28,144.99,10.2,5.35,15.2,18.3,56.0
9828188,-3.34,147.27,10.3,5.26,14.1,17.5,53.9
9828191,-3.40,149.74,10.3,5.17,13.0,16.6,51.4
9828194,-3.40,152.02,10.2,5.17,12.0,15.7,49.4
9828197,-3.46,154.49,10.3,5.09,10.9,15.0,46.5
9828200,-3.52,156.95,10.4,5.00,9.8,14.3,43.2
9828203,-3.52,159.59,10.3,5.00,8.6,13.4,40.0
9828206,-3.58,162.05,10.4,4.92,7.6,12.9,36.0
9828209,-3.64,164.52,10.5,4.85,6.5,12.3,31.8
9828212,-3.64,167.16,10.4,4.85,5.4,11.7,27.3
9828215,-3.64,169.62,10.4,4.85,4.3,11.3,22.7
9828218,-3.70,172.43,10.5,4.77,3.2,11.0,16.7
9828221,-3.70,174.90,10.5,4.77,2.1,10.7,11.5
9828224,-3.75,177.54,10.6,4.70,1.0,10.7,5.5
9828227,-3.75,180.00,10.6,4.70,0.0,10.6,0.0
9828230,-3.75,180.00,10.6,4.70,0.0,10.6,0.0
9828233,-3.75,180.00,10.6,4.70,0.0,10.6,0.0
9828236,-3.75,180.00,10.6,4.70,0.0,10.6,0.0
9828239,-3.75,178.06,10.6,4.70,0.8,10.7,4.3
9828242,-3.81,175.43,10.8,4.63,1.9,11.0,10.0
9828245,-3.75,172.61,10.7,4.70,3.1,11.1,16.1
9828248,-3.75,169.97,10.7,4.70,4.2,11.5,21.3
9828251,-3.75,167.51,10.8,4.70,5.2,12.0,25.9
9828254,-3.75,164.87,10.8,4.70,6.3,12.5,30.4
9828257,-3.70,162.23,10.7,4.77,7.5,13.1,34.8
9828260,-3.70,159.59,10.8,4.77,8.6,13.8,38.5
9828263,-3.64,156.95,10.7,4.85,9.7,14.5,42.3
